,Unnamed: 0,domination_number,total_domination_number,connected_domination_number,independence_number,zero_forcing_number,diameter,radius,order,independent_domination_number,chromatic_number,matching_number,min_maximal_matching_number,triameter,min_degree,max_degree,clique_number,residue,annihilation_number,vertex_cover_number,girth,density,estrada_index,transitivity,global_efficiency,local_efficiency,wiener_index,algebraic_connectivity,k-slater-index,k_residual_index,randic_index,augmented_randic_index,harmonic_index,atom_bond_connectivity_index,sum_connectivity_index,first_zagreb_index,second_zagreb_index,slater,sub_total_domination_number,CW_disparity,closed_CW_disparity,inverse_disparity,closed_inverse_disparity,average_vertex_disparity,average_closed_vertex_disparity,irregularity,2-residue,number_of_degree_one_nodes,average_degree,number_of_min_degree_nodes,number_of_max_degree_nodes,is_bipartite,is_eulerian,is_planar,is_regular,is_cubic,is_not_K_n,is_triangle_free,is_claw_free,is_tree,is_at_free,has_bridges,is_chordal,is_2_edge_connected,is_distance_regular,is_strongly_regular,is_semieulerian,is_bull_free,is_complete_graph,is_sub_cubic,name,paired_domination_number,power_domination_number,2-power_domination_number,2-domination_number,2-forcing_number,total_forcing_number
147,MathematicaGraph7603.txt,4,4,4,5,3,4,2,9,4,2,4,3,12,1,4,2,5,6,4,1000000,0.2222222222222222,19.925545281819005,0.0,0.5208333333333334,0.0,86.0,0.3046890895905355,2,1,4.064696016533707,2.6666666666666665,3.6857142857142855,5.972942914753983,3.796375187816163,38.0,42.0,2,3,3.75,2.6166666666666667,6.833333333333333,3.75,1.5555555555555556,2.555555555555556,2.8666666666666667,6.0,5,1.7777777777777777,5,1,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,True,False,False,graph-147,6,2,1,6,2,5
148,MathematicaGraph7604.txt,3,3,3,6,4,4,2,9,4,2,3,2,10,1,5,2,6,7,3,1000000,0.2222222222222222,20.59686356994246,0.0,0.5416666666666667,0.0,80.0,0.3157595925765153,2,1,3.777874761829672,2.1666666666666665,3.202380952380952,6.362943829261971,3.533613004183716,44.0,48.0,2,3,3.9166666666666665,2.7,7.333333333333333,3.9166666666666665,1.4444444444444444,2.4444444444444446,2.7333333333333334,6.5,6,1.7777777777777777,6,1,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,graph-148,4,2,1,7,3,6
149,MathematicaGraph7605.txt,4,5,5,5,3,4,2,9,4,2,4,4,12,1,4,2,4,6,4,1000000,0.2222222222222222,19.721830751153,0.0,0.5138888888888888,0.0,88.0,0.3819660112501053,2,2,4.242640687119285,3.0,4.0,5.656854249492381,3.942394238613955,36.0,40.0,3,4,3.833333333333333,2.6666666666666665,7.0,3.833333333333333,1.4444444444444444,2.4444444444444446,2.6666666666666665,6.0,4,1.7777777777777777,4,1,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,True,False,False,graph-149,8,1,1,5,2,4
150,MathematicaGraph7606.txt,4,4,4,5,4,4,2,9,4,2,4,3,12,1,5,2,5,6,4,1000000,0.2222222222222222,20.39268691652191,0.0,0.5347222222222223,0.0,82.0,0.3819660112501096,2,1,3.964430832610072,2.5,3.523809523809524,6.031495069119117,3.682440807524285,42.0,46.0,2,3,3.833333333333333,2.6666666666666665,7.0,3.833333333333333,1.4444444444444444,2.4444444444444446,2.6666666666666665,6.5,5,1.7777777777777777,5,1,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,True,False,False,graph-150,6,1,1,6,3,5
151,MathematicaGraph7607.txt,3,3,3,6,5,4,2,9,3,2,3,2,10,1,6,2,6,7,3,1000000,0.2222222222222222,21.310148516234783,0.0,0.5578703703703706,0.0,76.0,0.3819660112501162,2,1,3.624556993418173,2.0,2.9761904761904763,6.479910841447298,3.373665211602708,50.0,52.0,2,3,4.0,2.75,7.5,4.0,1.3333333333333333,2.333333333333333,2.533333333333333,7.0,6,1.7777777777777777,6,1,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,graph-151,4,1,1,7,4,6
152,MathematicaGraph7608.txt,2,2,2,7,6,3,2,9,2,2,2,1,8,1,7,2,7,7,2,1000000,0.2222222222222222,22.4970856158682,0.0,0.5833333333333335,0.0,70.0,0.4427980834572297,1,1,3.242154861154335,1.5,2.388888888888889,6.969134161008403,3.0320039460826016,60.0,58.0,2,2,4.166666666666666,2.833333333333333,8.0,4.166666666666666,1.2222222222222223,2.2222222222222223,2.3777777777777778,7.5,7,1.7777777777777777,7,1,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,graph-152,2,1,1,8,5,7
153,MathematicaGraph7609.txt,2,4,4,6,4,5,3,9,2,2,3,2,12,1,4,2,5,6,3,1000000,0.2222222222222222,19.865649034663885,0.0,0.4986111111111111,0.0,98.0,0.1649243645452942,1,2,3.916502219436389,2.5,3.4333333333333336,6.3523897167684105,3.697102672463695,38.0,36.0,2,3,3.833333333333333,2.833333333333333,7.0,4.166666666666666,1.4444444444444444,2.2222222222222223,2.3777777777777778,6.0,5,1.7777777777777777,5,1,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,graph-153,4,2,1,7,2,6
154,MathematicaGraph7610.txt,3,4,4,6,3,5,3,9,3,2,3,2,12,1,3,2,4,6,3,1000000,0.2222222222222222,19.66261783179054,0.0,0.4990740740740741,0.0,96.0,0.1830442676699573,1,3,4.036581260209188,2.6666666666666665,3.633333333333333,6.163363133678392,3.802675481463779,36.0,36.0,3,3,3.9166666666666665,2.833333333333333,7.333333333333334,4.166666666666666,1.4444444444444444,2.2222222222222223,2.3777777777777778,5.5,5,1.7777777777777777,5,3,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,graph-154,4,2,1,6,1,5
155,MathematicaGraph7611.txt,2,3,3,7,5,4,2,9,2,2,2,2,10,1,5,2,6,7,2,1000000,0.2222222222222222,20.536467664560604,0.0,0.5277777777777778,0.0,86.0,0.220128855553545,1,3,3.668030976859785,2.0,3.019047619047619,6.62491548822821,3.458171230364637,44.0,42.0,2,3,4.0,2.75,7.5,4.0,1.3333333333333333,2.333333333333333,2.533333333333333,6.5,6,1.7777777777777777,6,1,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,graph-155,4,2,1,7,3,7
156,MathematicaGraph7612.txt,3,3,3,6,4,4,2,9,3,2,3,2,10,1,4,2,5,6,3,1000000,0.2222222222222222,20.10914046616248,0.0,0.5231481481481481,0.0,86.0,0.2377311970074198,2,2,3.854059275497024,2.333333333333333,3.3190476190476192,6.359729845171064,3.627853549972964,40.0,42.0,2,3,3.9166666666666665,2.833333333333333,7.333333333333333,4.166666666666666,1.4444444444444444,2.2222222222222223,2.3777777777777778,6.0,6,1.7777777777777777,6,1,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,graph-156,4,2,1,7,2,6
157,MathematicaGraph7613.txt,3,3,3,6,3,4,2,9,4,2,3,2,10,1,4,2,5,6,3,1000000,0.2222222222222222,20.129259922085968,0.0,0.5277777777777778,0.0,84.0,0.2679491924311244,2,2,3.886751345948129,2.333333333333333,3.3714285714285714,6.289031580015587,3.6503561370183695,40.0,44.0,2,3,4.0,2.75,7.5,4.0,1.3333333333333333,2.333333333333333,2.533333333333333,6.0,6,1.7777777777777777,6,1,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,graph-157,4,3,1,6,2,6
158,MathematicaGraph7614.txt,2,2,2,7,5,3,2,9,3,2,2,1,8,1,6,2,7,7,2,1000000,0.2222222222222222,21.514800036208147,0.0,0.5648148148148148,0.0,74.0,0.3571597874887272,1,1,3.4316442510940828,1.6666666666666663,2.6507936507936507,6.82095737219416,3.223155698379469,52.0,54.0,2,2,4.166666666666666,2.833333333333333,8.0,4.166666666666666,1.2222222222222223,2.2222222222222223,2.3777777777777778,7.0,7,1.7777777777777777,7,1,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,graph-158,2,2,1,7,4,7
159,MathematicaGraph7615.txt,2,3,3,7,5,4,2,9,2,2,2,2,10,1,4,2,6,7,2,1000000,0.2222222222222222,20.292501822613406,0.0,0.5208333333333334,0.0,88.0,0.2087121525220803,1,4,3.707106781186548,2.0,3.066666666666667,6.610365985079727,3.499778153927473,42.0,40.0,2,3,4.166666666666666,2.833333333333333,8.0,4.166666666666666,1.2222222222222223,2.2222222222222223,2.3777777777777778,6.5,6,1.7777777777777777,6,2,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,graph-159,4,2,2,7,3,7
160,MathematicaGraph7616.txt,2,2,2,7,5,3,2,9,4,2,2,1,8,1,5,2,7,7,2,1000000,0.2222222222222222,21.02513993288485,0.0,0.5555555555555556,0.0,76.0,0.3271762989990531,1,1,3.51246117974981,1.75,2.7555555555555555,6.767392953662941,3.30796728168866,48.0,52.0,2,2,4.166666666666666,2.833333333333333,8.0,4.166666666666666,1.2222222222222223,2.2222222222222223,2.3777777777777778,7.0,7,1.7777777777777777,7,1,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,graph-160,2,2,2,7,3,7
161,P8.txt,3,4,6,4,1,7,4,8,3,2,4,3,14,1,2,2,3,4,4,1000000,0.25,16.75407202994099,0.0,0.4908163265306121,0.0,84.0,0.1522409349774265,1,2,3.914213562373095,3.5,3.833333333333333,4.949747468305833,3.654700538379252,26.0,24.0,3,4,3.6666666666666665,3.333333333333333,7.0,6.0,1.25,1.5,1.7222222222222223,4.5,2,1.75,2,6,True,False,True,False,False,True,True,True,True,True,True,True,False,False,False,True,True,False,True,graph-161,4,1,1,5,1,2
162,PetersonGraph.txt,3,4,4,4,5,2,2,10,3,3,5,3,6,3,3,2,3,5,6,5,0.3333333333333333,34.21828719842936,0.0,0.6666666666666666,0.0,75.0,2.0,1,2,5.0,5.0,5.0,10.0,6.123724356957946,90.0,135.0,3,4,5.0,5.0,10.0,10.0,1.0,1.0,1.0,4.0,0,3.0,10,10,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,False,True,False,True,graph-162,6,2,1,4,2,5
163,Ramsey_Cubic.txt,4,6,6,7,5,5,3,14,4,2,7,5,10,2,3,2,4,7,7,6,0.2197802197802197,44.10457084574268,0.0,0.5443223443223439,0.0,201.0,0.8225903191007153,1,3,6.9663264951887856,6.666666666666666,6.933333333333334,13.495093791412856,8.320827029421642,116.0,168.0,4,5,6.333333333333333,5.999999999999999,12.0,11.0,1.2857142857142858,1.4285714285714286,1.6571428571428573,5.5,0,2.857142857142857,2,12,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,graph-163,6,2,1,7,1,5
164,Siemion.txt,5,6,6,5,6,3,3,14,5,3,7,5,9,3,3,2,4,7,9,5,0.2307692307692307,46.67561040596707,0.0,0.5641025641025637,0.0,189.0,1.2891707711757334,2,2,7.0,7.0,7.0,14.0,8.573214099741124,126.0,189.0,4,5,7.0,7.0,14.0,14.0,1.0,1.0,1.0,5.5,0,3.0,14,14,False,False,False,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,graph-164,6,2,1,7,2,6
165,T1.txt,1,2,1,2,3,2,1,5,1,4,2,2,4,3,4,4,2,2,3,3,0.9,40.24017241692084,0.875,0.95,0.95,11.0,3.0000000000000018,1,1,2.4820508075688776,2.25,2.4642857142857144,5.7101006532948,3.3284470098351844,66.0,120.0,1,2,2.0,1.6666666666666663,3.5,2.5,1.6,2.0,2.0,2.0,0,3.6,2,3,False,False,True,False,False,True,False,True,False,True,False,True,True,False,False,True,True,False,False,graph-165,2,1,1,2,2,3
166,T10.txt,2,2,2,6,5,2,2,11,2,4,5,3,6,3,8,4,5,7,5,3,0.4909090909090909,285.8042966737684,0.5681818181818182,0.7454545454545455,0.8873376623376624,83.0,2.208712152522087,1,3,5.104728708940712,3.625,4.747294372294372,15.493248135163702,7.97170358640771,318.0,876.0,2,2,3.416666666666667,2.75,5.0,3.666666666666667,2.272727272727273,3.0,3.0,5.5,0,4.909090909090909,6,3,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,graph-166,2,1,1,3,3,5
167,T11.txt,2,4,4,3,6,3,3,12,2,4,6,5,6,5,5,3,2,6,9,3,0.4545454545454545,178.64259713521764,0.5,0.712121212121212,0.75,108.0,2.763932022500211,1,2,6.0,6.0,6.0,16.97056274847714,9.486832980505138,300.0,750.0,2,3,6.0,6.0,12.0,12.0,1.0,1.0,1.0,3.0,0,5.0,12,12,False,False,True,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,graph-167,4,2,1,4,4,6
168,T12.txt,2,3,3,8,6,3,2,14,2,4,6,3,7,3,8,4,4,9,6,3,0.3846153846153846,351.5224631281089,0.4719101123595505,0.6849816849816848,0.836451247165533,151.0,2.149715098413401,1,5,6.438513171336117,4.517857142857142,5.9340909090909095,19.965074371631665,10.153196979861889,426.0,1208.0,2,2,4.666666666666666,3.6666666666666665,7.333333333333334,4.999999999999999,2.142857142857143,2.857142857142857,2.9714285714285715,6.0,0,5.0,8,4,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,graph-168,4,2,1,4,3,6
169,T13.txt,2,4,4,6,6,3,3,14,2,3,7,4,7,4,6,3,3,8,8,3,0.3956043956043956,238.12772264020623,0.4615384615384615,0.6849816849816849,0.738095238095238,153.0,2.4384471871911706,1,4,6.898979485566357,6.0,6.8,20.180961780887777,11.053567999541864,384.0,1008.0,2,3,5.666666666666666,4.666666666666666,10.0,7.0,1.5714285714285714,2.0,2.0,4.0,0,5.142857142857143,6,8,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,graph-169,4,1,1,4,4,6
170,T14.txt,1,2,1,2,3,2,1,5,1,4,2,2,4,3,4,4,2,2,3,3,0.9,40.24017241692083,0.875,0.95,0.95,11.0,3.0000000000000018,1,1,2.4820508075688776,2.25,2.4642857142857144,5.7101006532948,3.3284470098351844,66.0,120.0,1,2,2.0,1.6666666666666663,3.5,2.5,1.6,2.0,2.0,2.0,0,3.6,2,3,False,False,True,False,False,True,False,True,False,True,False,True,True,False,False,True,True,False,False,graph-170,2,1,1,2,2,3
171,T15.txt,1,2,1,3,3,2,1,7,1,4,3,2,6,3,6,4,2,4,4,3,0.7142857142857143,95.36628313006068,0.7222222222222222,0.8571428571428571,0.9071428571428573,27.0,2.381966011250108,1,2,3.411570848829945,2.833333333333333,3.326984126984127,9.001325469809172,4.982410791234176,138.0,308.0,1,2,2.0,1.8333333333333333,2.833333333333333,2.5,2.571428571428572,2.857142857142857,2.9642857142857144,3.0,0,4.285714285714286,2,2,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,True,True,False,False,graph-171,2,1,1,2,2,3
172,T16.txt,1,2,1,3,4,2,1,7,1,4,3,2,6,3,6,4,3,4,4,3,0.7142857142857143,95.79827736477958,0.7222222222222222,0.8571428571428571,0.9071428571428573,27.0,2.697224362268007,1,1,3.40402267717468,2.8,3.312121212121212,9.005785832952238,4.974537675343447,138.0,309.0,1,2,2.083333333333333,1.75,3.0,2.333333333333333,2.4285714285714284,3.0,3.0,3.0,0,4.285714285714286,3,1,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,graph-172,2,1,1,3,2,4
173,T17.txt,1,2,1,2,3,2,1,7,1,4,3,3,5,3,6,4,2,4,5,3,0.7142857142857143,93.20592170885271,0.7358490566037735,0.8571428571428571,0.9031746031746032,27.0,2.1863934973516703,1,1,3.4329764226088693,2.9,3.3683982683982685,8.985387633306473,5.014741714411043,136.0,303.0,1,2,1.65,1.4,2.1666666666666665,1.75,3.2857142857142856,4.0,4.0,3.0,0,4.285714285714286,2,1,False,False,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,graph-173,2,1,1,3,2,3
174,T18.txt,2,2,2,2,4,2,2,7,2,4,3,3,5,4,5,3,2,3,5,3,0.7142857142857143,80.14101476605924,0.6,0.8571428571428571,0.8095238095238095,27.0,3.3819660112501078,1,1,3.48606797749979,3.25,3.4722222222222223,8.977941961578589,5.101100286299702,130.0,280.0,2,2,2.6666666666666665,2.333333333333333,4.5,3.5,1.7142857142857142,2.0,2.0,2.5,0,4.285714285714286,5,2,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,graph-174,2,1,1,2,3,4
175,T19.txt,2,2,2,2,4,2,2,7,2,4,3,3,5,3,5,4,2,4,5,3,0.7142857142857143,84.46664193619169,0.6470588235294118,0.8571428571428571,0.8428571428571427,27.0,2.5857864376269064,1,1,3.466237455741357,3.1500000000000004,3.433333333333333,8.981188047895895,5.070003641610156,132.0,288.0,2,2,2.25,2.083333333333333,3.5,3.0,2.2857142857142856,2.4285714285714284,2.642857142857143,2.5,0,4.285714285714286,1,3,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,graph-175,2,1,1,3,2,4
176,T2.txt,1,2,1,2,3,2,1,6,1,4,3,2,5,3,5,4,2,3,4,3,0.8,64.755250333015,0.7894736842105263,0.9,0.9222222222222222,18.0,2.585786437626907,1,1,2.954573019178186,2.5500000000000003,2.91031746031746,7.365306350755388,4.1732569983349945,100.0,205.0,1,2,1.6666666666666663,1.5,2.333333333333333,2.0,2.6666666666666665,3.0,3.0,2.5,0,4.0,2,2,False,False,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,graph-176,2,1,1,2,2,3
177,T3.txt,2,2,2,2,4,2,2,6,2,3,3,2,4,4,4,3,2,3,4,3,0.8,57.86882059961746,0.6666666666666666,0.9,0.8333333333333334,18.0,4.000000000000002,1,1,3.0,3.0,3.0,7.348469228349534,4.242640687119285,96.0,192.0,2,2,3.0,3.0,6.0,6.0,1.0,1.0,1.0,2.0,0,4.0,6,6,False,True,True,True,False,True,False,True,False,True,False,False,True,True,True,False,True,False,False,graph-177,2,1,1,2,3,4
178,T4.txt,1,2,1,3,4,2,1,7,1,4,3,2,6,3,6,4,3,4,4,3,0.7142857142857143,95.79827736477964,0.7222222222222222,0.8571428571428571,0.9071428571428568,27.0,2.697224362268005,1,1,3.40402267717468,2.8,3.312121212121212,9.005785832952238,4.974537675343447,138.0,309.0,1,2,2.083333333333333,1.75,3.0000000000000004,2.333333333333333,2.4285714285714284,3.0,3.0,3.0,0,4.285714285714286,3,1,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,graph-178,2,1,1,3,2,4
179,T5.txt,2,2,2,2,4,2,2,7,2,4,3,3,5,4,5,3,2,3,5,3,0.7142857142857143,80.14101476605934,0.6,0.8571428571428571,0.8095238095238095,27.0,3.3819660112501087,1,1,3.48606797749979,3.25,3.4722222222222223,8.977941961578589,5.101100286299702,130.0,280.0,2,2,2.6666666666666665,2.333333333333333,4.5,3.5,1.7142857142857142,2.0,2.0,2.5,0,4.285714285714286,5,2,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,graph-179,2,1,1,2,3,4
180,T6.txt,1,2,1,2,3,2,1,7,1,4,3,3,5,3,6,4,2,4,5,3,0.7142857142857143,93.20592170885271,0.7358490566037735,0.8571428571428571,0.9031746031746032,27.0,2.1863934973516708,1,1,3.4329764226088693,2.9,3.3683982683982685,8.985387633306473,5.014741714411043,136.0,303.0,1,2,1.65,1.4,2.1666666666666665,1.75,3.2857142857142856,4.0,4.0,3.0,0,4.285714285714286,2,1,False,False,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,graph-180,2,1,1,3,2,3
181,T7.txt,2,2,2,2,4,2,2,7,2,4,3,3,5,3,5,4,2,4,5,3,0.7142857142857143,84.46664193619169,0.6470588235294118,0.8571428571428571,0.8428571428571427,27.0,2.5857864376269064,1,1,3.466237455741357,3.1500000000000004,3.433333333333333,8.981188047895895,5.070003641610156,132.0,288.0,2,2,2.25,2.083333333333333,3.5,3.0,2.2857142857142856,2.4285714285714284,2.642857142857143,2.5,0,4.285714285714286,1,3,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,graph-181,2,1,1,3,2,4
182,T8.txt,2,2,2,2,4,2,2,7,2,4,3,3,5,4,5,3,2,3,5,3,0.7142857142857143,80.14101476605924,0.6,0.8571428571428571,0.8095238095238095,27.0,3.381966011250108,1,1,3.48606797749979,3.25,3.4722222222222223,8.977941961578589,5.101100286299702,130.0,280.0,2,2,2.6666666666666665,2.333333333333333,4.5,3.5,1.7142857142857142,2.0,2.0,2.5,0,4.285714285714286,5,2,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,graph-182,2,1,1,2,3,4
183,T9.txt,2,3,3,3,5,2,2,9,2,4,4,3,6,4,5,3,2,4,6,3,0.5833333333333334,122.00314220011532,0.5384615384615384,0.7916666666666666,0.7777777777777778,51.0,3.0000000000000018,1,3,4.483281572999748,4.2,4.466666666666667,12.19046456426268,6.846049894151541,198.0,465.0,2,2,3.5,3.0,6.0,4.5,1.6666666666666667,2.0,2.0,2.5,0,4.666666666666667,3,6,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,graph-183,4,1,1,3,3,5
184,Wheel6.txt,1,2,1,2,3,2,1,6,1,4,3,2,5,3,5,3,2,3,4,3,0.6666666666666666,35.826143339072544,0.6,0.8333333333333334,0.8194444444444445,20.0,2.381966011250106,1,1,2.957661115402472,2.6666666666666665,2.9166666666666665,6.495610993501712,3.809008405285684,70.0,120.0,1,2,2.1666666666666665,2.0,3.5,3.0,1.8333333333333333,2.0,2.0,2.5,0,3.333333333333333,5,1,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,graph-184,2,1,1,3,2,3
185,Wheel7.txt,1,2,1,3,2,2,1,7,1,3,3,2,6,2,6,3,3,4,4,3,0.5238095238095238,38.39815666349233,0.5172413793103449,0.7619047619047619,0.8447619047619047,31.0,1.2679491924311264,1,1,3.336655891699416,2.6666666666666665,3.1888888888888887,7.322865382595484,4.159612176911386,80.0,135.0,1,2,2.1666666666666665,1.9166666666666663,3.1666666666666665,2.6666666666666665,2.2857142857142856,2.7142857142857144,2.892857142857143,3.5,0,3.142857142857143,2,1,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,graph-185,2,1,1,3,1,2
186,cubic10.txt,3,4,4,4,4,4,3,10,3,3,5,4,9,3,3,3,3,5,6,3,0.3333333333333333,39.41746088162933,0.3,0.6111111111111114,0.3333333333333333,91.0,0.5618771113072596,1,2,5.0,5.0,5.0,10.0,6.123724356957946,90.0,135.0,3,4,5.0,5.0,10.0,10.0,1.0,1.0,1.0,4.0,0,3.0,10,10,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,graph-186,4,2,1,5,2,4
187,cubic100.txt,4,4,6,5,4,3,3,12,4,3,6,4,8,3,3,2,3,6,7,4,0.2727272727272727,41.6646104221209,0.0,0.5858585858585856,0.0,134.0,1.000000000000001,2,3,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,False,False,True,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,graph-187,4,2,1,6,2,4
188,cubic101.txt,4,4,5,5,4,3,3,12,4,3,6,4,8,3,3,2,3,6,7,4,0.2727272727272727,41.16056386654346,0.0,0.595959595959596,0.0,130.0,1.0000000000000009,2,3,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,False,False,False,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,graph-188,4,2,1,6,2,4
189,cubic102.txt,4,5,5,5,4,3,3,12,4,3,6,4,8,3,3,2,3,6,7,4,0.2727272727272727,41.28804677111067,0.0,0.5909090909090907,0.0,132.0,1.0346858781266044,2,3,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,False,False,False,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,graph-189,6,2,1,6,2,4
190,cubic103.txt,4,5,5,5,5,3,3,12,4,3,6,4,8,3,3,2,3,6,7,4,0.2727272727272727,40.61558790554666,0.0,0.6010101010101009,0.0,128.0,1.2679491924311244,2,3,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,False,False,False,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,graph-190,6,2,1,6,2,5
191,cubic104.txt,3,5,5,5,5,3,3,12,3,3,6,4,9,3,3,2,3,6,7,4,0.2727272727272727,40.93703926808279,0.0,0.5959595959595959,0.0,130.0,1.1836194671912703,1,3,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,False,False,False,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,graph-191,6,2,1,5,2,5
192,cubic105.txt,4,4,5,5,5,3,3,12,4,3,6,4,8,3,3,2,3,6,7,4,0.2727272727272727,40.992068800600855,0.0,0.5959595959595959,0.0,130.0,1.1863934973516712,2,3,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,False,False,False,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,graph-192,4,2,1,5,2,5
193,cubic106.txt,4,5,5,5,5,3,3,12,4,3,6,4,8,3,3,2,3,6,7,4,0.2727272727272727,40.725587433967725,0.0,0.6010101010101009,0.0,128.0,1.267949192431124,2,3,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,False,False,False,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,graph-193,6,2,1,5,2,5
194,cubic107.txt,4,4,5,5,5,3,3,12,4,3,6,4,8,3,3,2,3,6,7,5,0.2727272727272727,40.34890671081053,0.0,0.6060606060606061,0.0,126.0,1.4384471871911728,2,3,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,False,False,False,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,graph-194,4,2,1,6,2,5
195,cubic108.txt,3,4,5,5,4,3,3,12,3,3,6,5,9,3,3,2,3,6,7,4,0.2727272727272727,41.5545465953612,0.0,0.5858585858585859,0.0,134.0,1.0000000000000009,1,3,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,False,False,False,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,graph-195,4,2,1,6,2,4
196,cubic109.txt,4,4,6,6,4,4,3,12,4,2,6,4,8,3,3,2,3,6,6,4,0.2727272727272727,41.45861086978757,0.0,0.5833333333333333,0.0,136.0,1.0000000000000016,2,3,6.0,6.0,6.0,12.0,7.348469228349535,108.0,162.0,3,4,6.0,6.0,12.0,12.0,1.0,1.0,1.0,4.5,0,3.0,12,12,True,False,False,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,graph-196,4,2,1,6,2,4
197,cubic11.txt,3,4,5,4,4,3,3,10,3,3,5,3,8,3,3,3,3,5,6,3,0.3333333333333333,40.39507537313896,0.4,0.6111111111111114,0.4333333333333334,90.0,0.5857864376269054,1,2,5.0,5.0,5.0,10.0,6.123724356957946,90.0,135.0,3,4,5.0,5.0,10.0,10.0,1.0,1.0,1.0,4.0,0,3.0,10,10,False,False,True,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,graph-197,4,2,1,4,2,4
